2.525436028095160509e+03,5.211990936372347394e-03,3.774285696998504136e+03,4.329336253542497616e+03,7.039252109372118316e-02,2.245699114570486000e-04,8.868685589926873503e-01,2.347785596478063752e+01,9.910946178659791883e-01,4.521527215862618505e+03,1.740451887579440836e+03,1.462497002255331680e+01,1.690621640423163596e-02,3.859714392020912460e-03,8.386264164695480389e-03,1.279241679792385433e+01,1.602253849540910435e+00,4.952755651302994920e+03,2.127412324114595421e+01,6.164251755382049851e+03,1.074313994292812140e+02,2.944068122787287507e+02,6.857829278633960712e+03,3.083904658953338185e+02,1.085420386896621237e+00,3.784039096653658146e-02,6.689323322071442135e+01,1.126903922923599977e+00,4.734995355201496636e+01,8.597279178799077272e+03,5.119953516506595292e+01,7.340541326670801947e-01,4.046435235395533659e-05,1.255026502333842586e+01,2.389961528572002725e-01,5.703215659587613784e-01,6.400232194222308379e-01,7.005923181341624513e+03,2.456188244646330343e+00,4.623635099443336172e-01,5.107646574425180885e-01,3.853003565530177532e-01,2.210098649731479625e+00,1.352157960221083588e+00,5.878094605600711020e+02,2.617080015801195980e+00,1.372481888580297182e+00,7.753258671856216866e-01,5.834671786851490793e-01
4.936950689385302212e+03,1.812478816668298617e-02,9.467868682974527474e+03,4.315720271907793176e+03,4.616358303496007759e-02,1.019477464222096931e-03,1.922333045158780562e-01,2.310806924635497239e+01,2.652202459063403239e+00,4.507991788451814500e+03,2.575971469415020238e+03,1.868841184892620078e+01,4.461083565690989600e-02,4.452102949750809564e-03,8.468362561890157778e-03,5.307206752192954013e+00,1.601276039540620921e+00,7.349355841086292457e+03,2.109693736811896159e+01,6.216776921529608444e+03,7.934628893935334304e+01,2.563994360705189592e+02,6.805070343710143788e+03,2.879472978382635802e+02,6.459357346760173924e-01,4.268408469903080954e-02,2.408946049615602192e+01,1.460179316417851147e+00,4.380768028718968310e+01,9.948203403409090242e+03,4.969407820430057399e+01,3.944865978603048773e-01,5.034714425618076945e-05,1.506601409380567524e+01,1.249221805914005889e-01,5.964782172532401283e-01,2.195019206056106897e-01,7.024495309970927337e+03,2.457913770388656882e+00,4.347968714782114996e-01,8.476030385991267790e-01,3.872985096253636073e-01,1.931300734749480386e+00,1.308580638340235414e+00,4.055156130397646734e+02,4.747414757876189384e-01,5.002213911882238406e-01,4.564191266635894140e-01,1.531294363406690895e+00
5.205725573625934885e+03,1.832780101611111018e-02,9.734014324422520076e+03,3.133248314565132205e+03,6.169793329716567049e-02,9.498443404711586803e-04,1.133468997243142873e+00,6.037134290192419428e+00,1.559139393751028280e+00,4.449186633094135686e+03,1.928691884264857208e+03,1.469983387304150213e+01,4.115328257323992017e-02,9.248165841770860512e-03,5.580372005263574409e-03,1.033600407826768830e+01,1.572317072942119420e+00,6.845462771001296460e+03,2.230188210346859279e+01,8.163745783791090616e+03,7.147219563011984178e+01,3.139905570693820778e+02,6.834005843939195074e+03,2.404961311130900867e+02,8.893483648363202931e-01,2.546922580556598009e-02,6.867346323652918727e+01,9.808525026664751678e-01,4.981703682706701386e+01,6.658847772557036478e+03,4.870536722205270763e+01,1.688328733785657843e-01,3.401904382854090852e-05,6.824142196596909571e+00,9.745255239262873292e-02,6.287322717188743582e-01,5.020658987022864617e-01,6.362606678521892718e+03,2.811316827378103955e+00,2.419421560023300444e-01,9.360677512245819676e-01,3.829807726054633155e-01,4.033428841134842902e-01,6.571133811928462354e-01,4.195355853036778058e+02,4.337845423164803371e-01,9.210747131639931418e-01,8.298126616245558029e-01,8.591829869353451166e-01
4.728104405060933459e+03,4.077747662869911360e-03,8.280246809761460099e+03,4.262597595773236208e+03,5.560346870061561031e-02,6.138612630938827764e-04,7.075460296574410668e-01,2.257844561285376628e+01,1.017975198939049974e+00,4.133281003309688458e+03,2.675615553893204378e+03,1.266874867414488648e+01,2.599518683897613508e-02,2.032946714455364547e-03,1.859721780375692829e-02,1.257005682828181747e+01,1.385162360264817094e+00,9.275720421496767813e+03,2.101352008936290972e+01,7.589274972660563435e+03,6.407628759224823511e+01,3.241428255756890167e+02,6.884550382734339109e+03,1.999240673565736870e+02,9.686171846842399624e-01,3.669226414607795750e-02,5.779494489014889780e+01,7.753159250513999012e-01,3.991246181257124448e+01,7.196784672798368774e+03,5.061364733489100587e+01,4.304592863810094983e-01,5.930541435805318810e-05,1.096273751389338891e+01,2.118201290958994787e-01,4.049733669338899666e-01,2.498915945162448193e-01,5.407415613892792862e+03,2.452544560905789428e+00,5.144760809740066554e-01,8.759223168607108700e-01,4.024976106117463259e-01,5.345391362770393062e-01,1.002411916975876505e+00,4.613715677063319163e+02,2.580145332285886273e+00,2.586720539675138042e-01,7.511095426604639247e-01,3.146456860952731027e-01
2.166038734354709504e+03,1.325484755774506904e-02,1.458774479339089521e+04,4.353733994509633703e+03,6.112774450014171745e-02,1.020050345406190839e-03,1.035122482070331529e+00,2.271002302102831294e+01,9.691849106183506590e-01,4.289565911868400690e+03,2.443619687875161162e+03,1.320938530859026727e+01,2.447609020392758558e-02,4.656207995423057230e-03,1.178844029060631404e-02,1.178163050643379783e+01,1.607514748841829988e+00,7.107607283834533519e+03,2.146843295466226209e+01,6.136688432582641326e+03,4.585023404002254210e+01,2.886131748255238563e+02,6.782209008451440241e+03,2.243446617852158909e+02,1.466765763137902301e+00,3.594016205218693999e-02,6.657057390101840610e+01,1.125148549102114925e+00,4.484888685055781110e+01,7.110538257106834862e+03,5.337736428701076363e+01,6.715086250146812263e-01,5.861739197379251296e-05,1.033698491663792218e+01,2.127332186276624237e-01,3.090018986848737104e-01,5.539225806883820713e-01,7.586813876197867103e+03,2.602141247882899133e+00,5.182688436464992776e-01,8.994362582353903068e-01,3.768384159015605306e-01,1.129665729681895714e+00,8.314312625142452617e-01,4.180348152841459068e+02,1.960477631912306506e+00,5.111195855458330328e-01,8.816344868311747351e-01,5.062943918727533799e-01
6.775267544900309076e+03,9.047045474676457949e-03,8.226005476662630826e+03,4.712761447157474322e+03,5.325604923910609578e-02,5.714177503648739222e-04,5.792829384461407605e-01,1.311869355115726776e+01,1.326868921382445610e+00,4.874100999182894157e+03,2.915840933829147161e+03,1.798432854251938195e+01,3.885454145887744237e-02,6.572561399290246902e-03,1.460902999690541146e-02,1.349857674754098547e+01,1.644552347863908803e+00,4.881624284026283931e+03,2.016758709579467279e+01,5.692157921185783380e+03,7.527156643207570141e+01,5.346486015223163122e+02,6.659129953958730766e+03,1.519535751677851749e+02,8.360705553030862713e-01,4.674080920287681379e-02,7.010836069944014071e+01,1.420055943944204202e+00,5.170721026435148815e+01,5.648647858867885589e+03,5.324861620387444816e+01,4.482478013623131807e-01,5.968326845766919859e-05,1.937523171788784992e+01,2.744629061891022404e-01,2.629095115933466342e-01,2.700694868259738701e-01,7.065063113058206909e+03,1.452185113933052829e+00,6.697354814890511543e-01,8.599431716200223175e-01,5.518577386890247682e-01,8.768983165000057145e-01,6.494455669489563876e-01,4.197168221920695146e+02,2.950559164773408405e+00,1.154577676766290750e+00,8.109508241490882563e-01,7.116358912173534890e-01
1.844648429233009665e+03,7.475017721634932832e-03,1.003529093246157390e+04,4.267952487348633440e+03,4.820520638693615023e-02,4.266890480044959475e-04,2.869275344303424680e-01,2.298112147442000364e+01,4.182028447104594093e+00,4.500148976919692359e+03,2.615435907001075975e+03,1.845227166762583337e+01,2.663157100901400801e-02,3.750704479606748951e-03,8.408747639945802349e-03,1.354194451009302647e+01,1.588519132848100757e+00,6.085894823875241855e+03,2.126321393352618117e+01,6.044526901284542873e+03,5.955207221021595387e+01,1.332333234771454613e+02,8.990847899407224759e+03,1.861988810970436816e+02,6.493439517834179719e-01,2.921275633687593631e-02,6.467157647812339860e+01,1.446652192533079528e+00,4.763365548311225695e+01,9.556422428916792342e+03,4.979287325195650737e+01,3.011995291382990603e-01,5.871119100035594013e-05,1.986828137235747249e+01,1.796322601825952048e-01,4.179042818198093201e-01,7.172932601479286019e-01,6.996111726416745114e+03,2.301638324344391417e+00,4.707884263245517564e-01,4.468381470918008080e-01,3.787056787268857083e-01,1.848788057946377572e+00,6.336088741795721235e-01,4.259322551311060465e+02,2.126036572486711851e+00,1.428538747621207694e+00,6.720425719214860871e-01,5.963121291444775096e-01
4.691578037565050181e+03,1.516863180536708565e-02,9.751249346207490817e+03,4.318414591817665496e+03,4.226059289197470203e-02,1.013706976350205614e-03,1.109294182990853805e+00,2.349735766476365839e+01,2.253706625706925593e+00,5.783120492732366074e+03,3.081082406187568722e+03,1.533622273811197445e+01,2.565903882506144831e-02,5.297020859737328578e-03,1.967607828639822073e-02,5.902315972869375926e+00,2.549298510319616629e+00,8.668106767004876019e+03,2.133523425590278677e+01,6.090750377426232262e+03,4.999950126953021368e+01,1.432912606955855210e+02,6.818778542956311867e+03,2.203135657544626156e+02,1.822554408400839376e+00,3.287471206469306378e-02,5.676976678187507019e+01,9.588675810214759565e-01,4.945363167850050701e+01,1.017487697401382138e+04,4.860663424552874545e+01,1.361262936859179429e-01,6.990120815356142469e-05,1.412675202706505573e+01,3.414053708447143953e-01,5.049952964663230182e-01,2.767935362174552827e-01,6.805123040474501977e+03,1.627660121740729604e+00,3.495478847126650690e-01,6.371660753906253083e-01,3.980288936290061197e-01,1.574332321245450084e+00,7.955117113487798486e-01,4.821565096080811372e+02,6.609042158797775457e-01,1.183335862870506183e+00,7.147424033244492714e-01,9.745024999787861297e-01
2.558641905075031445e+03,1.376708921026968332e-02,1.298862398810567356e+04,4.348947857395006395e+03,1.998043437436716752e-02,9.462656331786219004e-04,1.717847078397277683e-01,2.255113899783190945e+01,3.669224529382395072e+00,4.521544811438795477e+03,2.192300871742968411e+03,9.596354059316706042e+00,3.773678999678106022e-02,5.114872608533147826e-03,1.112758998356274537e-02,4.837667098144471822e+00,1.818780019128142023e+00,7.969724833236376980e+03,2.148379957607053115e+01,6.115729329499279629e+03,5.546328838008403750e+01,4.192399161500603100e+02,7.435039722097884805e+03,3.994662739698644600e+02,1.650493835349562621e+00,4.168741600118994195e-02,6.809935471161863063e+01,7.052811889693448855e-01,4.632117659285041356e+01,7.765262129222473959e+03,4.932025759092031336e+01,5.348957181954461237e-01,6.500221047672734070e-05,1.062312187428732457e+01,3.374242395273819306e-01,4.249383454368905744e-01,4.951142164231699949e-01,6.993441290020052293e+03,2.457271363711702516e+00,4.937262236396814385e-01,8.192498134282504285e-01,3.698309674798671565e-01,2.268545295869150991e+00,2.614500016805282323e-01,4.348541456020897726e+02,1.619269484691788552e+00,1.601734436924836746e+00,7.266227846169308613e-01,1.035251839780764627e+00
6.034658964029702474e+03,2.132238635014031478e-02,7.948528880051353553e+03,4.371482207233812005e+03,3.328376977367689116e-02,8.121339017310623626e-04,1.178830455721116222e+00,2.296430630189528088e+01,5.074989422887192347e+00,5.804086055761722491e+03,3.623719620029368343e+03,1.266973219046674615e+01,1.541531893929942200e-02,4.409326160820449710e-03,9.635515501769772312e-03,1.093239116982651282e+01,1.844930417870307648e+00,6.296376794167418666e+03,2.130927849177655631e+01,5.752576626538455457e+03,6.257548259398876667e+01,1.592639356627915959e+02,6.809470489925928632e+03,2.481552641604574774e+02,1.066376609713004964e+00,3.561994614402608228e-02,6.832910797715658191e+01,9.368608070595443316e-01,3.971745614217201137e+01,6.743663395543990191e+03,4.834494001944419495e+01,9.327693231165958831e-01,6.355588122107191343e-05,2.014030569217671740e+01,2.040504786212931632e-01,3.043930092763167394e-01,4.905749394194393598e-01,7.212253474927940260e+03,2.559834231705143015e+00,6.638512639238025592e-01,7.696839449084893481e-01,3.935404637417763696e-01,8.599334262716731292e-01,5.541630355604910685e-01,6.585507908844325584e+02,1.942960489418112946e+00,8.006513782439066418e-01,3.007166694542233731e-01,1.240171129600811772e+00
3.418279130413239727e+03,8.449367270549918568e-03,8.198755784379191027e+03,4.328185844464766888e+03,6.740324324154445268e-02,9.867003459304848553e-04,1.032650664233785154e+00,1.956025891798335792e+01,2.261320513242780716e+00,9.408097892245627008e+03,2.639600151144493793e+03,6.615015995203663124e+00,2.762078963200409465e-02,5.146113521290656377e-03,8.109409737385829195e-03,1.792409712110766051e+00,1.057968602046208684e+00,1.972345617622936516e+03,2.725350047987609514e+01,5.264179711096450774e+03,1.006003786893886627e+02,2.717538477373061596e+02,6.880537159425092796e+03,8.790597731847196883e+01,8.783684927139183696e-01,5.108128494733357727e-02,7.148477224311682221e+01,7.372332089102515695e-01,5.020271153850679724e+01,8.834359008583709510e+03,4.906859537901519985e+01,3.912101943607254606e-01,5.833460222094523844e-05,1.199316889816444665e+01,3.728285665468337728e-01,3.644863289994729194e-01,2.477224803854728430e-01,7.610975191845732297e+03,1.261978251345682756e+00,2.395038235366438173e-01,7.745478458766168472e-01,3.830459403582739952e-01,1.595444545200017661e+00,2.329880757284833459e-01,4.403714535335789719e+02,2.359774411883878376e+00,1.480234936387061495e+00,6.968844635669491083e-01,1.125013794441749759e+00
4.240263970720163343e+03,1.241791789373279317e-02,9.245894227172926549e+03,4.763692112318326508e+03,4.449950877877011796e-02,9.199032630449078141e-04,2.545280355587168364e-01,2.292828139573301272e+01,1.162496587171502727e+00,4.551493298738821068e+03,2.483402191645484891e+03,7.053676767030303552e+00,6.984853668455977271e-03,1.040721610875189156e-02,7.688821094757842395e-03,5.480324380859331157e+00,1.609684682796128419e+00,6.932236685995473636e+03,2.134860433648761102e+01,6.226947538419143712e+03,1.100208299250529080e+02,2.338470316438260852e+02,6.746869290909820847e+03,3.151373949649533870e+02,5.328208744815812192e-01,1.664281749614570510e-02,5.857411842391474011e+01,2.346743799684181120e-01,5.942733123238360804e+01,6.123053058460112879e+03,5.945307333853514109e+01,7.560721640693792711e-01,1.703947990632703670e-05,1.103998042661117651e+01,2.629753407616836625e-01,5.867826828859421529e-01,6.451194707110883275e-01,7.046163812012841845e+03,2.444823717585928868e+00,4.741148980721468509e-01,8.953846984553572863e-01,3.795098129696947153e-01,1.790283419464160142e+00,8.759227231856904217e-01,4.016358820362739266e+02,6.954395751011070992e-01,1.035225649000627079e+00,7.251403980863809773e-01,7.196907537168452107e-01
7.791659909926578621e+03,1.169777416822990676e-02,9.408664083836880309e+03,4.340096399887016560e+03,2.845516946555652626e-02,1.824630064673524827e-04,9.499551943227466655e-01,1.388394755576224426e+01,5.026081883395058014e+00,4.526470534054825293e+03,2.445274882378483653e+03,8.148201993225864470e+00,5.563487929290342193e-02,3.114898806632982690e-03,8.650041892584184322e-03,1.055074126521575018e+01,2.208753690547522019e+00,7.832206398661691310e+03,1.869751512611220079e+01,5.696175782900294507e+03,1.112065315678534603e+02,3.012905250039533485e+02,6.651974009552952339e+03,2.625319438710876057e+02,1.794998152141340064e+00,4.165811481559032747e-02,7.110593759620189758e+01,7.058819015549255838e-01,4.338374168608896753e+01,1.742764392060169484e+03,4.694754498526980768e+01,4.142743902630430242e-01,5.899143237805064516e-05,1.364610168832372494e+01,3.832014507747862897e-01,3.874710107037006024e-01,5.252572961108492589e-01,6.976348947676425269e+03,1.290750991306097273e+00,3.821706740439184680e-01,6.454321785736828465e-01,4.111546379887682789e-01,1.701901739088630849e+00,9.358438421271975116e-01,4.305887858447009080e+02,3.094588305782459248e+00,2.511586289605101108e-01,7.184826184386214898e-01,4.821955430092170758e-01
4.656171427447696260e+03,1.196315181435664635e-02,8.794455964790508006e+03,4.316969190648906988e+03,4.004108033489058027e-02,9.981518017392284649e-04,9.508414110383285323e-01,2.316278419389001542e+01,2.407246532089514002e+00,4.927944935578903824e+03,2.479798855706054383e+03,1.043228125202029233e+01,2.700149896214296824e-02,7.874802384290658513e-03,9.745212397287891445e-03,1.036484219811730334e+01,1.602804617931116837e+00,5.629587124022757052e+03,2.535688045761765963e+01,6.121658710390394845e+03,2.594184418862656116e+01,2.224263296291629786e+02,6.795887334742702478e+03,1.544641887575360215e+02,1.024692191729777546e+00,3.171376666054051552e-02,6.680535512987042068e+01,1.117215640075331251e+00,4.656975648623235742e+01,1.047817848472227888e+04,4.722503422046714405e+01,5.128281097262040733e-01,5.462020561535773657e-05,1.571439333627049706e+01,4.741637639559248552e-02,4.347313694485602786e-01,4.914563040175631281e-01,4.765995800076280830e+03,2.503116284429617977e+00,4.571071222530941336e-01,7.098753243159533488e-01,3.886070452625296490e-01,9.977072183861761534e-01,1.252871744479410410e+00,4.400675530024726072e+02,2.607662298091368847e+00,1.306550843340144485e+00,5.901080403890021087e-01,6.237595074607509282e-01
7.448668285948766425e+03,1.055170820200149531e-02,8.877490491621407273e+03,4.350057879316668732e+03,4.695699230466034158e-02,6.186960937797243969e-04,5.993937901385887335e-01,6.518521418089669339e+00,2.666483752874722057e+00,4.518669399796296602e+03,1.073822005598176020e+03,1.378259658443949931e+01,3.080868132438309426e-02,2.352904927823716574e-03,2.263668384008443724e-02,1.264366132227608475e+01,1.005836138712587813e+00,7.736869485885948961e+03,2.113746555544239314e+01,4.991598355377045664e+03,7.332051851954210520e+01,3.203713812954300693e+02,6.768217308754067744e+03,3.638517426672048600e+02,9.330258630299952394e-01,4.447209081021536586e-02,6.544560695962732666e+01,9.130604880262040979e-01,5.769593497547730010e+01,8.443340951309872253e+03,5.140918633339205712e+01,1.018017688257711217e+00,4.652856645439510785e-05,1.626999382347325707e+01,1.936067076998266856e-01,4.921715141364909618e-01,4.130507538709002890e-01,6.924476856334976219e+03,2.559114985388278196e+00,4.511906077589576958e-01,8.614497929167658219e-01,3.862547845948061109e-01,1.705372931130552994e+00,8.924853181542907743e-01,4.158035915262167919e+02,1.199007466457850946e+00,1.354624514215218678e+00,5.965672173725394822e-01,7.665351772790486296e-01
